page,cardIndex,row,column,sourceId,predictionId,score,box,width,height,tileId,tileOrigin,modelProfile,threshold
44,871,3,3,198,198_pred_00080,0.133539,"['54.979', '753.250', '98.751', '796.480']",43.772,43.230,198__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
44,872,3,4,198,198_pred_00082,0.132959,"['158.681', '1064.048', '201.703', '1109.330']",43.022,45.282,198__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
44,873,4,1,198,198_pred_00084,0.130234,"['788.648', '1248.849', '833.494', '1294.396']",44.846,45.547,198__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
44,874,4,2,198,198_pred_00086,0.128922,"['524.839', '1079.365', '566.744', '1122.324']",41.905,42.959,198__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
44,875,4,3,198,198_pred_00088,0.128820,"['696.812', '1197.389', '739.563', '1240.127']",42.751,42.738,198__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
44,876,4,4,198,198_pred_00090,0.128714,"['677.302', '1230.162', '719.632', '1273.364']",42.330,43.202,198__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
44,877,5,1,198,198_pred_00091,0.128416,"['284.167', '1148.745', '326.674', '1191.958']",42.507,43.213,198__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
44,878,5,2,198,198_pred_00092,0.127231,"['104.650', '816.178', '145.425', '858.597']",40.775,42.419,198__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
44,879,5,3,198,198_pred_00093,0.126461,"['778.834', '1272.138', '817.806', '1314.458']",38.972,42.320,198__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
44,880,5,4,198,198_pred_00094,0.126419,"['588.046', '1033.763', '630.732', '1076.763']",42.686,43.000,198__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
45,881,1,1,198,198_pred_00095,0.126210,"['1044.297', '753.815', '1082.922', '795.898']",38.625,42.083,198__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
45,882,1,2,201,201_pred_00001,0.294147,"['473.123', '99.138', '510.710', '141.217']",37.587,42.079,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,883,1,3,201,201_pred_00003,0.226874,"['586.870', '1253.272', '628.276', '1295.653']",41.406,42.381,201__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
45,884,1,4,201,201_pred_00004,0.225093,"['133.363', '673.043', '176.730', '716.900']",43.367,43.857,201__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
45,885,2,1,201,201_pred_00005,0.214587,"['545.626', '852.020', '589.897', '894.913']",44.271,42.893,201__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
45,886,2,2,201,201_pred_00007,0.186974,"['54.693', '441.157', '97.741', '484.438']",43.048,43.281,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,887,2,3,201,201_pred_00009,0.174569,"['280.806', '1104.571', '325.001', '1148.876']",44.195,44.305,201__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
45,888,2,4,201,201_pred_00011,0.173187,"['39.667', '264.319', '81.934', '308.188']",42.267,43.869,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,889,3,1,201,201_pred_00012,0.167447,"['1.675', '890.947', '39.790', '931.456']",38.115,40.509,201__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
45,890,3,2,201,201_pred_00013,0.166765,"['102.201', '78.832', '146.191', '122.089']",43.990,43.257,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,891,3,3,201,201_pred_00014,0.164848,"['983.080', '1250.603', '1024.892', '1292.422']",41.812,41.819,201__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
45,892,3,4,201,201_pred_00015,0.162702,"['132.551', '134.401', '175.965', '177.551']",43.414,43.150,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,893,4,1,201,201_pred_00016,0.160388,"['547.625', '1169.478', '585.698', '1208.304']",38.073,38.826,201__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
45,894,4,2,201,201_pred_00018,0.154691,"['443.995', '41.818', '486.685', '82.921']",42.690,41.103,201__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
45,895,4,3,201,201_pred_00020,0.139412,"['792.384', '1066.823', '834.866', '1108.773']",42.482,41.950,201__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
45,896,4,4,201,201_pred_00021,0.136711,"['472.950', '245.759', '511.483', '286.287']",38.533,40.528,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,897,5,1,201,201_pred_00023,0.135423,"['856.677', '651.482', '893.198', '693.370']",36.521,41.888,201__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
45,898,5,2,201,201_pred_00024,0.133209,"['449.649', '933.456', '493.152', '977.755']",43.503,44.299,201__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
45,899,5,3,201,201_pred_00026,0.129880,"['39.853', '227.277', '81.020', '268.432']",41.167,41.155,201__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
45,900,5,4,201,201_pred_00027,0.129752,"['77.877', '1003.533', '121.562', '1047.788']",43.685,44.255,201__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
46,901,1,1,201,201_pred_00028,0.127414,"['53.420', '1292.030', '96.955', '1336.637']",43.535,44.607,201__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
46,902,1,2,201,201_pred_00030,0.126573,"['485.254', '4.028', '528.191', '37.845']",42.937,33.817,201__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
46,903,1,3,201,201_pred_00031,0.126198,"['92.466', '1216.642', '135.706', '1260.514']",43.240,43.872,201__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
46,904,1,4,208,208_pred_00003,0.180639,"['448.369', '809.142', '492.765', '850.688']",44.396,41.546,208__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
46,905,2,1,208,208_pred_00005,0.177406,"['757.607', '953.644', '798.033', '997.947']",40.426,44.303,208__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
46,906,2,2,208,208_pred_00007,0.164536,"['409.638', '1251.639', '451.368', '1294.595']",41.730,42.956,208__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
46,907,2,3,208,208_pred_00008,0.163394,"['481.616', '83.510', '524.327', '124.814']",42.711,41.304,208__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
46,908,2,4,208,208_pred_00009,0.161515,"['982.124', '708.204', '1027.818', '752.855']",45.694,44.651,208__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
46,909,3,1,208,208_pred_00011,0.157797,"['385.040', '547.212', '427.108', '588.910']",42.068,41.698,208__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
46,910,3,2,208,208_pred_00012,0.157561,"['1043.861', '81.312', '1087.845', '124.630']",43.984,43.318,208__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
46,911,3,3,208,208_pred_00016,0.152576,"['637.598', '528.639', '678.660', '568.852']",41.062,40.213,208__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
46,912,3,4,208,208_pred_00017,0.151724,"['557.291', '1413.681', '601.410', '1452.675']",44.119,38.994,208__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
46,913,4,1,208,208_pred_00018,0.150351,"['116.679', '506.366', '162.454', '550.331']",45.775,43.965,208__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
46,914,4,2,208,208_pred_00021,0.147935,"['262.869', '1026.415', '305.205', '1069.269']",42.336,42.854,208__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
46,915,4,3,208,208_pred_00022,0.145767,"['634.817', '1178.780', '676.404', '1219.797']",41.587,41.017,208__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
46,916,4,4,208,208_pred_00023,0.143728,"['79.493', '158.985', '124.585', '202.813']",45.092,43.828,208__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
46,917,5,1,208,208_pred_00024,0.141930,"['482.800', '1336.407', '526.072', '1380.533']",43.272,44.126,208__x00384_y00965,"['00384', '00965']",small_16_32_64_128,0.125
46,918,5,2,208,208_pred_00026,0.138783,"['753.075', '979.399', '795.372', '1023.134']",42.297,43.735,208__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
46,919,5,3,208,208_pred_00031,0.130699,"['819.312', '867.135', '862.417', '910.988']",43.105,43.853,208__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
46,920,5,4,208,208_pred_00032,0.129973,"['474.736', '1399.035', '510.552', '1439.142']",35.816,40.107,208__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,921,1,1,210,210_pred_00001,0.354005,"['24.340', '1231.063', '65.547', '1273.088']",41.207,42.025,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,922,1,2,210,210_pred_00002,0.296603,"['675.117', '913.800', '715.203', '954.092']",40.086,40.292,210__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
47,923,1,3,210,210_pred_00005,0.260858,"['10.072', '1219.006', '95.766', '1291.834']",85.694,72.828,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,924,1,4,210,210_pred_00008,0.239191,"['666.279', '429.824', '708.354', '471.640']",42.075,41.816,210__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
47,925,2,1,210,210_pred_00011,0.216097,"['133.411', '943.488', '176.685', '984.997']",43.274,41.509,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,926,2,2,210,210_pred_00013,0.202668,"['941.985', '21.205', '984.587', '65.170']",42.602,43.965,210__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
47,927,2,3,210,210_pred_00015,0.197616,"['173.668', '983.115', '215.318', '1023.742']",41.650,40.627,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,928,2,4,210,210_pred_00019,0.187744,"['21.429', '1088.704', '61.905', '1130.719']",40.476,42.015,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,929,3,1,210,210_pred_00020,0.182129,"['95.663', '1177.684', '136.890', '1220.507']",41.227,42.823,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,930,3,2,210,210_pred_00021,0.179517,"['60.991', '1199.154', '102.818', '1238.788']",41.827,39.634,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,931,3,3,210,210_pred_00026,0.173084,"['700.933', '927.386', '743.430', '969.948']",42.497,42.562,210__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
47,932,3,4,210,210_pred_00027,0.172649,"['204.803', '983.313', '244.410', '1028.398']",39.607,45.085,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
47,933,4,1,210,210_pred_00028,0.172436,"['588.241', '163.016', '631.430', '205.343']",43.189,42.327,210__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
47,934,4,2,210,210_pred_00030,0.168672,"['70.113', '1145.780', '173.589', '1216.085']",103.476,70.305,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,935,4,3,210,210_pred_00031,0.167351,"['203.703', '1266.459', '244.364', '1308.291']",40.661,41.832,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,936,4,4,210,210_pred_00032,0.164959,"['140.192', '1045.702', '180.488', '1085.015']",40.296,39.313,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,937,5,1,210,210_pred_00033,0.164887,"['406.041', '1297.047', '450.529', '1339.568']",44.488,42.521,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
47,938,5,2,210,210_pred_00034,0.164296,"['918.939', '1297.012', '958.173', '1335.387']",39.234,38.375,210__x00596_y00965,"['00596', '00965']",small_16_32_64_128,0.125
47,939,5,3,210,210_pred_00039,0.153535,"['984.781', '648.261', '1026.322', '690.996']",41.541,42.735,210__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
47,940,5,4,210,210_pred_00040,0.153113,"['654.322', '485.892', '698.169', '528.952']",43.847,43.060,210__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
48,941,1,1,210,210_pred_00042,0.151567,"['675.187', '502.816', '719.635', '547.000']",44.448,44.184,210__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
48,942,1,2,210,210_pred_00044,0.151283,"['451.967', '142.305', '493.556', '183.182']",41.589,40.877,210__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
48,943,1,3,210,210_pred_00045,0.150930,"['204.584', '1009.811', '244.254', '1050.183']",39.670,40.372,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
48,944,1,4,210,210_pred_00047,0.149214,"['59.534', '730.911', '101.406', '774.766']",41.872,43.855,210__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
48,945,2,1,210,210_pred_00050,0.146692,"['472.584', '349.945', '508.216', '390.275']",35.632,40.330,210__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
48,946,2,2,210,210_pred_00051,0.144281,"['427.440', '1314.695', '472.112', '1357.065']",44.672,42.370,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
48,947,2,3,210,210_pred_00052,0.144133,"['138.978', '966.645', '240.579', '1042.653']",101.601,76.008,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
48,948,2,4,210,210_pred_00053,0.143508,"['674.334', '1004.714', '718.250', '1047.200']",43.916,42.486,210__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
48,949,3,1,210,210_pred_00055,0.141816,"['450.368', '1148.785', '493.553', '1190.806']",43.185,42.021,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
48,950,3,2,210,210_pred_00056,0.140191,"['835.201', '506.147', '878.815', '548.982']",43.614,42.835,210__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
48,951,3,3,210,210_pred_00058,0.137627,"['298.136', '1268.675', '343.942', '1315.003']",45.806,46.328,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
48,952,3,4,210,210_pred_00061,0.136140,"['858.533', '849.340', '894.908', '891.557']",36.375,42.217,210__x00384_y00768,"['00384', '00768']",small_16_32_64_128,0.125
48,953,4,1,210,210_pred_00062,0.135217,"['734.752', '690.382', '774.836', '729.644']",40.084,39.262,210__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
48,954,4,2,210,210_pred_00063,0.133268,"['831.466', '791.342', '871.504', '835.073']",40.038,43.731,210__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
48,955,4,3,210,210_pred_00065,0.132556,"['289.594', '409.101', '331.709', '450.819']",42.115,41.718,210__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
48,956,4,4,210,210_pred_00067,0.130838,"['831.399', '442.051', '875.910', '484.531']",44.511,42.480,210__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
48,957,5,1,210,210_pred_00068,0.130380,"['604.520', '506.284', '647.255', '548.788']",42.735,42.504,210__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
48,958,5,2,210,210_pred_00071,0.127954,"['81.108', '1010.844', '124.141', '1050.193']",43.033,39.349,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
48,959,5,3,210,210_pred_00072,0.127521,"['368.187', '809.401', '412.509', '854.701']",44.322,45.300,210__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
48,960,5,4,210,210_pred_00073,0.126892,"['138.477', '1270.908', '180.357', '1312.367']",41.880,41.459,210__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
49,961,1,1,210,210_pred_00074,0.125594,"['56.006', '330.153', '99.023', '372.561']",43.017,42.408,210__x00000_y00000,"['00000', '00000']",small_16_32_64_128,0.125
49,962,1,2,210,210_pred_00075,0.125342,"['877.616', '771.362', '922.139', '816.176']",44.523,44.814,210__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
49,963,1,3,216,216_pred_00002,0.282049,"['38.988', '1065.118', '80.643', '1106.961']",41.655,41.843,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
49,964,1,4,216,216_pred_00003,0.268876,"['207.874', '1125.336', '250.471', '1168.199']",42.597,42.863,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
49,965,2,1,216,216_pred_00005,0.229814,"['58.247', '813.216', '100.699', '855.390']",42.452,42.174,216__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
49,966,2,2,216,216_pred_00007,0.196828,"['59.364', '1311.628', '99.760', '1354.110']",40.396,42.482,216__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
49,967,2,3,216,216_pred_00008,0.188484,"['133.618', '1215.477', '175.233', '1258.690']",41.615,43.213,216__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
49,968,2,4,216,216_pred_00009,0.186932,"['3.594', '993.412', '43.086', '1033.310']",39.492,39.898,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
49,969,3,1,216,216_pred_00010,0.170463,"['441.267', '347.333', '485.035', '392.023']",43.768,44.690,216__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
49,970,3,2,216,216_pred_00011,0.170011,"['123.474', '1185.256', '165.502', '1228.905']",42.028,43.649,216__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
49,971,3,3,216,216_pred_00013,0.165604,"['471.312', '1159.316', '509.183', '1201.684']",37.871,42.368,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
49,972,3,4,216,216_pred_00014,0.163476,"['473.164', '1049.415', '508.776', '1092.501']",35.612,43.086,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
49,973,4,1,216,216_pred_00015,0.163419,"['858.567', '406.209', '895.181', '446.869']",36.614,40.660,216__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
49,974,4,2,216,216_pred_00016,0.161962,"['1046.320', '385.022', '1090.613', '421.356']",44.293,36.334,216__x00596_y00384,"['00596', '00384']",small_16_32_64_128,0.125
49,975,4,3,216,216_pred_00018,0.160270,"['9.692', '1047.293', '103.512', '1122.170']",93.820,74.877,216__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
49,976,4,4,216,216_pred_00019,0.158847,"['1047.712', '954.107', '1088.888', '994.806']",41.176,40.699,216__x00596_y00768,"['00596', '00768']",small_16_32_64_128,0.125
49,977,5,1,216,216_pred_00020,0.156798,"['525.012', '347.988', '567.178', '390.760']",42.166,42.772,216__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
49,978,5,2,216,216_pred_00021,0.155714,"['1071.035', '44.905', '1106.272', '84.658']",35.237,39.753,216__x00596_y00000,"['00596', '00000']",small_16_32_64_128,0.125
49,979,5,3,216,216_pred_00024,0.151739,"['526.362', '144.967', '568.195', '186.367']",41.833,41.400,216__x00384_y00000,"['00384', '00000']",small_16_32_64_128,0.125
49,980,5,4,216,216_pred_00025,0.146674,"['511.168', '670.057', '549.861', '710.272']",38.693,40.215,216__x00384_y00384,"['00384', '00384']",small_16_32_64_128,0.125
50,981,1,1,216,216_pred_00026,0.143345,"['139.721', '753.365', '182.505', '795.271']",42.784,41.906,216__x00000_y00384,"['00000', '00384']",small_16_32_64_128,0.125
50,982,1,2,216,216_pred_00027,0.143303,"['59.159', '1046.568', '101.371', '1088.290']",42.212,41.722,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
50,983,1,3,216,216_pred_00029,0.140431,"['387.024', '830.104', '433.403', '875.394']",46.379,45.290,216__x00000_y00768,"['00000', '00768']",small_16_32_64_128,0.125
50,984,1,4,216,216_pred_00030,0.139236,"['345.810', '1252.164', '386.490', '1294.831']",40.680,42.667,216__x00000_y00965,"['00000', '00965']",small_16_32_64_128,0.125
